genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
EHA03427_bin.6.fa.gz,257_1,0.020000000000000018,average,fastANI,257
EHA03781_bin.322.fa.gz,257_1,0.020000000000000018,average,fastANI,257
EHA01432_bin.83.fa.gz,258_1,0.020000000000000018,average,fastANI,258
EHA03380_bin.24.fa.gz,258_1,0.020000000000000018,average,fastANI,258
EHA03420_bin.31.fa.gz,258_1,0.020000000000000018,average,fastANI,258
EHA01443_bin.72.fa.gz,259_1,0.020000000000000018,average,fastANI,259
EHA03373_bin.33.fa.gz,259_1,0.020000000000000018,average,fastANI,259
EHA03694_bin.129.fa.gz,259_1,0.020000000000000018,average,fastANI,259
EHA01825_bin.25.fa.gz,259_2,0.020000000000000018,average,fastANI,259
EHA03781_bin.616.fa.gz,260_0,0.020000000000000018,average,fastANI,260
EHA03419_bin.35.fa.gz,261_1,0.020000000000000018,average,fastANI,261
EHA03755_bin.194.fa.gz,261_2,0.020000000000000018,average,fastANI,261
EHA01447_bin.45.fa.gz,262_1,0.020000000000000018,average,fastANI,262
EHA03694_bin.459.fa.gz,262_1,0.020000000000000018,average,fastANI,262
EHA01426_bin.101.fa.gz,262_2,0.020000000000000018,average,fastANI,262
EHA02919_bin.222.fa.gz,262_2,0.020000000000000018,average,fastANI,262
EHA03373_bin.32.fa.gz,262_2,0.020000000000000018,average,fastANI,262
EHA03391_bin.30.fa.gz,262_3,0.020000000000000018,average,fastANI,262
EHA03592_bin.5.fa.gz,263_1,0.020000000000000018,average,fastANI,263
EHA03755_bin.343.fa.gz,263_2,0.020000000000000018,average,fastANI,263
EHA00664_bin.18.fa.gz,263_3,0.020000000000000018,average,fastANI,263
EHA02919_bin.48.fa.gz,263_3,0.020000000000000018,average,fastANI,263
EHA03377_bin.32.fa.gz,263_4,0.020000000000000018,average,fastANI,263
EHA03407_bin.23.fa.gz,263_4,0.020000000000000018,average,fastANI,263
EHA03694_bin.203.fa.gz,263_4,0.020000000000000018,average,fastANI,263
EHA03781_bin.498.fa.gz,263_5,0.020000000000000018,average,fastANI,263
EHA03435_bin.47.fa.gz,263_6,0.020000000000000018,average,fastANI,263
EHA01447_bin.18.fa.gz,264_1,0.020000000000000018,average,fastANI,264
EHA03396_bin.9.fa.gz,264_1,0.020000000000000018,average,fastANI,264
EHA03417_bin.27.fa.gz,264_1,0.020000000000000018,average,fastANI,264
EHA03414_bin.37.fa.gz,264_2,0.020000000000000018,average,fastANI,264
EHA03379_bin.37.fa.gz,264_3,0.020000000000000018,average,fastANI,264
EHA00667_bin.8.fa.gz,264_4,0.020000000000000018,average,fastANI,264
EHA00721_bin.3.fa.gz,264_4,0.020000000000000018,average,fastANI,264
EHA03436_bin.14.fa.gz,264_4,0.020000000000000018,average,fastANI,264
EHA03447_bin.37.fa.gz,264_5,0.020000000000000018,average,fastANI,264
EHA01409_bin.92.fa.gz,264_6,0.020000000000000018,average,fastANI,264
EHA00681_bin.19.fa.gz,264_7,0.020000000000000018,average,fastANI,264
EHA03416_bin.38.fa.gz,264_7,0.020000000000000018,average,fastANI,264
EHA00641_bin.5.fa.gz,264_8,0.020000000000000018,average,fastANI,264
EHA00654_bin.18.fa.gz,264_8,0.020000000000000018,average,fastANI,264
EHA00647_bin.1.fa.gz,264_9,0.020000000000000018,average,fastANI,264
EHA00648_bin.7.fa.gz,264_10,0.020000000000000018,average,fastANI,264
EHA03385_bin.48.fa.gz,265_0,0.020000000000000018,average,fastANI,265
EHA03376_bin.10.fa.gz,266_1,0.020000000000000018,average,fastANI,266
EHA03694_bin.60.fa.gz,266_1,0.020000000000000018,average,fastANI,266
EHA03755_bin.37.fa.gz,266_1,0.020000000000000018,average,fastANI,266
EHA03781_bin.197.fa.gz,266_1,0.020000000000000018,average,fastANI,266
EHA03389_bin.16.fa.gz,267_1,0.020000000000000018,average,fastANI,267
EHA03585_bin.11.fa.gz,267_2,0.020000000000000018,average,fastANI,267
EHA01447_bin.13.fa.gz,267_3,0.020000000000000018,average,fastANI,267
EHA00721_bin.8.fa.gz,267_4,0.020000000000000018,average,fastANI,267
EHA03586_bin.16.fa.gz,267_4,0.020000000000000018,average,fastANI,267
EHA03781_bin.97.fa.gz,267_4,0.020000000000000018,average,fastANI,267
EHA00722_bin.32.fa.gz,267_5,0.020000000000000018,average,fastANI,267
EHA01421_bin.69.fa.gz,267_6,0.020000000000000018,average,fastANI,267
EHA03694_bin.614.fa.gz,267_7,0.020000000000000018,average,fastANI,267
EHA03414_bin.32.fa.gz,267_8,0.020000000000000018,average,fastANI,267
EHA03423_bin.51.fa.gz,267_9,0.020000000000000018,average,fastANI,267
EHA01443_bin.54.fa.gz,267_10,0.020000000000000018,average,fastANI,267
EHA00658_bin.30.fa.gz,267_11,0.020000000000000018,average,fastANI,267
EHA03755_bin.385.fa.gz,267_12,0.020000000000000018,average,fastANI,267
EHA03410_bin.18.fa.gz,267_13,0.020000000000000018,average,fastANI,267
EHA03393_bin.6.fa.gz,267_14,0.020000000000000018,average,fastANI,267
EHA03377_bin.23.fa.gz,268_1,0.020000000000000018,average,fastANI,268
EHA03424_bin.19.fa.gz,268_1,0.020000000000000018,average,fastANI,268
EHA03411_bin.30.fa.gz,268_2,0.020000000000000018,average,fastANI,268
EHA00659_bin.7.fa.gz,268_3,0.020000000000000018,average,fastANI,268
EHA03408_bin.37.fa.gz,268_4,0.020000000000000018,average,fastANI,268
EHA00805_bin.59.fa.gz,269_1,0.020000000000000018,average,fastANI,269
EHA03781_bin.98.fa.gz,269_1,0.020000000000000018,average,fastANI,269
EHA01443_bin.128.fa.gz,270_1,0.020000000000000018,average,fastANI,270
EHA01447_bin.4.fa.gz,270_1,0.020000000000000018,average,fastANI,270
EHA03694_bin.658.fa.gz,270_2,0.020000000000000018,average,fastANI,270
EHA00681_bin.12.fa.gz,270_3,0.020000000000000018,average,fastANI,270
EHA03755_bin.206.fa.gz,270_4,0.020000000000000018,average,fastANI,270
EHA03423_bin.48.fa.gz,270_5,0.020000000000000018,average,fastANI,270
EHA03651_bin.155.fa.gz,270_6,0.020000000000000018,average,fastANI,270
EHA03781_bin.99.fa.gz,270_7,0.020000000000000018,average,fastANI,270
EHA00667_bin.12.fa.gz,271_1,0.020000000000000018,average,fastANI,271
EHA00719_bin.24.fa.gz,271_1,0.020000000000000018,average,fastANI,271
EHA03781_bin.205.fa.gz,271_1,0.020000000000000018,average,fastANI,271
EHA03373_bin.35.fa.gz,272_0,0.020000000000000018,average,fastANI,272
EHA01432_bin.106.fa.gz,273_1,0.020000000000000018,average,fastANI,273
EHA03755_bin.307.fa.gz,273_1,0.020000000000000018,average,fastANI,273
EHA01443_bin.59.fa.gz,273_2,0.020000000000000018,average,fastANI,273
EHA02869_bin.66.fa.gz,274_1,0.020000000000000018,average,fastANI,274
EHA03651_bin.14.fa.gz,274_2,0.020000000000000018,average,fastANI,274
EHA01426_bin.104.fa.gz,274_3,0.020000000000000018,average,fastANI,274
EHA03781_bin.458.fa.gz,274_4,0.020000000000000018,average,fastANI,274
EHA01432_bin.151.fa.gz,274_5,0.020000000000000018,average,fastANI,274
EHA03694_bin.217.fa.gz,274_6,0.020000000000000018,average,fastANI,274
EHA03416_bin.45.fa.gz,274_7,0.020000000000000018,average,fastANI,274
EHA03394_bin.26.fa.gz,274_8,0.020000000000000018,average,fastANI,274
EHA03386_bin.32.fa.gz,274_9,0.020000000000000018,average,fastANI,274
EHA01443_bin.65.fa.gz,275_1,0.020000000000000018,average,fastANI,275
EHA03694_bin.319.fa.gz,275_1,0.020000000000000018,average,fastANI,275
EHA01447_bin.54.fa.gz,276_1,0.020000000000000018,average,fastANI,276
EHA03398_bin.24.fa.gz,276_1,0.020000000000000018,average,fastANI,276
EHA01443_bin.25.fa.gz,276_2,0.020000000000000018,average,fastANI,276
EHA03406_bin.8.fa.gz,276_3,0.020000000000000018,average,fastANI,276
EHA03373_bin.34.fa.gz,276_4,0.020000000000000018,average,fastANI,276
EHA03408_bin.38.fa.gz,276_5,0.020000000000000018,average,fastANI,276
EHA00726_bin.10.fa.gz,276_6,0.020000000000000018,average,fastANI,276
EHA03390_bin.27.fa.gz,276_7,0.020000000000000018,average,fastANI,276
EHA02915_bin.12.fa.gz,276_8,0.020000000000000018,average,fastANI,276
EHA03781_bin.766.fa.gz,276_9,0.020000000000000018,average,fastANI,276
EHA01404_bin.91.fa.gz,276_10,0.020000000000000018,average,fastANI,276
EHA03403_bin.25.fa.gz,276_11,0.020000000000000018,average,fastANI,276
EHA01409_bin.8.fa.gz,276_12,0.020000000000000018,average,fastANI,276
EHA00664_bin.8.fa.gz,276_13,0.020000000000000018,average,fastANI,276
EHA03755_bin.203.fa.gz,277_0,0.020000000000000018,average,fastANI,277
EHA03409_bin.34.fa.gz,278_1,0.020000000000000018,average,fastANI,278
EHA03694_bin.408.fa.gz,278_1,0.020000000000000018,average,fastANI,278
EHA01443_bin.132.fa.gz,279_1,0.020000000000000018,average,fastANI,279
EHA03755_bin.334.fa.gz,279_1,0.020000000000000018,average,fastANI,279
EHA03419_bin.26.fa.gz,279_2,0.020000000000000018,average,fastANI,279
EHA03415_bin.45.fa.gz,279_3,0.020000000000000018,average,fastANI,279
EHA00643_bin.23.fa.gz,279_4,0.020000000000000018,average,fastANI,279
EHA03651_bin.74.fa.gz,279_4,0.020000000000000018,average,fastANI,279
EHA03374_bin.14.fa.gz,279_5,0.020000000000000018,average,fastANI,279
EHA00646_bin.7.fa.gz,279_6,0.020000000000000018,average,fastANI,279
EHA03781_bin.512.fa.gz,279_7,0.020000000000000018,average,fastANI,279
EHA00657_bin.6.fa.gz,280_0,0.020000000000000018,average,fastANI,280
EHA03399_bin.3.fa.gz,281_1,0.020000000000000018,average,fastANI,281
EHA03408_bin.36.fa.gz,281_1,0.020000000000000018,average,fastANI,281
EHA00672_bin.17.fa.gz,281_2,0.020000000000000018,average,fastANI,281
EHA01826_bin.21.fa.gz,281_2,0.020000000000000018,average,fastANI,281
EHA03406_bin.2.fa.gz,281_2,0.020000000000000018,average,fastANI,281
EHA03694_bin.365.fa.gz,281_3,0.020000000000000018,average,fastANI,281
EHA00562_bin.8.fa.gz,281_4,0.020000000000000018,average,fastANI,281
EHA03375_bin.29.fa.gz,282_0,0.020000000000000018,average,fastANI,282
EHA03755_bin.214.fa.gz,283_0,0.020000000000000018,average,fastANI,283
EHA03755_bin.368.fa.gz,284_0,0.020000000000000018,average,fastANI,284
EHA00651_bin.41.fa.gz,285_0,0.020000000000000018,average,fastANI,285
EHA01415_bin.95.fa.gz,286_1,0.020000000000000018,average,fastANI,286
EHA03651_bin.181.fa.gz,286_1,0.020000000000000018,average,fastANI,286
EHA03781_bin.204.fa.gz,287_0,0.020000000000000018,average,fastANI,287
EHA01439_bin.70.fa.gz,288_1,0.020000000000000018,average,fastANI,288
EHA03406_bin.15.fa.gz,288_1,0.020000000000000018,average,fastANI,288
EHA03415_bin.16.fa.gz,288_1,0.020000000000000018,average,fastANI,288
EHA00720_bin.15.fa.gz,288_2,0.020000000000000018,average,fastANI,288
EHA03781_bin.353.fa.gz,288_2,0.020000000000000018,average,fastANI,288
EHA00725_bin.15.fa.gz,288_3,0.020000000000000018,average,fastANI,288
EHA01421_bin.78.fa.gz,288_3,0.020000000000000018,average,fastANI,288
EHA03435_bin.24.fa.gz,288_4,0.020000000000000018,average,fastANI,288
EHA03597_bin.11.fa.gz,289_0,0.020000000000000018,average,fastANI,289
EHA03694_bin.433.fa.gz,290_0,0.020000000000000018,average,fastANI,290
EHA00717_bin.51.fa.gz,291_1,0.020000000000000018,average,fastANI,291
EHA03431_bin.5.fa.gz,291_1,0.020000000000000018,average,fastANI,291
EHA01409_bin.86.fa.gz,291_2,0.020000000000000018,average,fastANI,291
EHA03376_bin.17.fa.gz,291_3,0.020000000000000018,average,fastANI,291
EHA02919_bin.146.fa.gz,292_1,0.020000000000000018,average,fastANI,292
EHA03781_bin.69.fa.gz,292_1,0.020000000000000018,average,fastANI,292
EHA03781_bin.70.fa.gz,293_0,0.020000000000000018,average,fastANI,293
EHA03651_bin.37.fa.gz,294_0,0.020000000000000018,average,fastANI,294
EHA03651_bin.62.fa.gz,295_1,0.020000000000000018,average,fastANI,295
EHA03694_bin.297.fa.gz,295_2,0.020000000000000018,average,fastANI,295
EHA03755_bin.404.fa.gz,296_0,0.020000000000000018,average,fastANI,296
EHA03781_bin.191.fa.gz,297_0,0.020000000000000018,average,fastANI,297
EHA03442_bin.12.fa.gz,298_0,0.020000000000000018,average,fastANI,298
EHA03442_bin.29.fa.gz,299_0,0.020000000000000018,average,fastANI,299
EHA03442_bin.28.fa.gz,300_0,0.020000000000000018,average,fastANI,300
EHA00641_bin.17.fa.gz,301_1,0.020000000000000018,average,fastANI,301
EHA03651_bin.132.fa.gz,301_1,0.020000000000000018,average,fastANI,301
EHA03694_bin.193.fa.gz,302_0,0.020000000000000018,average,fastANI,302
EHA03430_bin.11.fa.gz,303_0,0.020000000000000018,average,fastANI,303
EHA00805_bin.45.fa.gz,304_1,0.020000000000000018,average,fastANI,304
EHA03694_bin.580.fa.gz,304_1,0.020000000000000018,average,fastANI,304
EHA03425_bin.28.fa.gz,305_0,0.020000000000000018,average,fastANI,305
EHA03591_bin.1.fa.gz,306_0,0.020000000000000018,average,fastANI,306
EHA03694_bin.309.fa.gz,307_0,0.020000000000000018,average,fastANI,307
EHA03781_bin.742.fa.gz,308_0,0.020000000000000018,average,fastANI,308
EHA03431_bin.7.fa.gz,309_0,0.020000000000000018,average,fastANI,309
EHA03651_bin.368.fa.gz,310_0,0.020000000000000018,average,fastANI,310
EHA00564_bin.31.fa.gz,311_1,0.020000000000000018,average,fastANI,311
EHA02915_bin.15.fa.gz,311_1,0.020000000000000018,average,fastANI,311
EHA03374_bin.6.fa.gz,311_2,0.020000000000000018,average,fastANI,311
EHA01421_bin.58.fa.gz,311_3,0.020000000000000018,average,fastANI,311
EHA03430_bin.15.fa.gz,311_4,0.020000000000000018,average,fastANI,311
EHA03584_bin.43.fa.gz,311_5,0.020000000000000018,average,fastANI,311
EHA03403_bin.7.fa.gz,312_1,0.020000000000000018,average,fastANI,312
EHA03651_bin.200.fa.gz,312_2,0.020000000000000018,average,fastANI,312
EHA03781_bin.242.fa.gz,312_3,0.020000000000000018,average,fastANI,312
EHA03437_bin.22.fa.gz,313_0,0.020000000000000018,average,fastANI,313
EHA03651_bin.89.fa.gz,314_0,0.020000000000000018,average,fastANI,314
EHA03438_bin.4.fa.gz,315_0,0.020000000000000018,average,fastANI,315
EHA03781_bin.440.fa.gz,316_0,0.020000000000000018,average,fastANI,316
EHA03430_bin.2.fa.gz,317_1,0.020000000000000018,average,fastANI,317
EHA03781_bin.95.fa.gz,317_2,0.020000000000000018,average,fastANI,317
EHA01426_bin.52.fa.gz,317_3,0.020000000000000018,average,fastANI,317
EHA03651_bin.61.fa.gz,317_4,0.020000000000000018,average,fastANI,317
EHA03694_bin.145.fa.gz,317_5,0.020000000000000018,average,fastANI,317
EHA03781_bin.199.fa.gz,318_0,0.020000000000000018,average,fastANI,318
EHA00805_bin.23.fa.gz,319_1,0.020000000000000018,average,fastANI,319
EHA02919_bin.131.fa.gz,319_2,0.020000000000000018,average,fastANI,319
EHA03443_bin.1.fa.gz,320_1,0.020000000000000018,average,fastANI,320
EHA03781_bin.711.fa.gz,320_2,0.020000000000000018,average,fastANI,320
EHA00726_bin.29.fa.gz,321_1,0.020000000000000018,average,fastANI,321
EHA01409_bin.28.fa.gz,321_1,0.020000000000000018,average,fastANI,321
EHA03438_bin.26.fa.gz,321_1,0.020000000000000018,average,fastANI,321
EHA03651_bin.397.fa.gz,321_1,0.020000000000000018,average,fastANI,321
EHA03694_bin.361.fa.gz,322_1,0.020000000000000018,average,fastANI,322
EHA03781_bin.295.fa.gz,322_2,0.020000000000000018,average,fastANI,322
EHA03755_bin.197.fa.gz,322_3,0.020000000000000018,average,fastANI,322
EHA00565_bin.10.fa.gz,323_1,0.020000000000000018,average,fastANI,323
EHA03436_bin.22.fa.gz,323_1,0.020000000000000018,average,fastANI,323
EHA03431_bin.52.fa.gz,323_2,0.020000000000000018,average,fastANI,323
EHA03386_bin.5.fa.gz,323_3,0.020000000000000018,average,fastANI,323
EHA03651_bin.307.fa.gz,323_4,0.020000000000000018,average,fastANI,323
EHA03396_bin.14.fa.gz,323_5,0.020000000000000018,average,fastANI,323
EHA03593_bin.38.fa.gz,324_0,0.020000000000000018,average,fastANI,324
EHA03694_bin.310.fa.gz,325_0,0.020000000000000018,average,fastANI,325
EHA00651_bin.24.fa.gz,326_1,0.020000000000000018,average,fastANI,326
EHA03651_bin.101.fa.gz,326_1,0.020000000000000018,average,fastANI,326
EHA00660_bin.21.fa.gz,327_1,0.020000000000000018,average,fastANI,327
EHA03651_bin.102.fa.gz,327_1,0.020000000000000018,average,fastANI,327
EHA03384_bin.16.fa.gz,327_2,0.020000000000000018,average,fastANI,327
EHA03755_bin.298.fa.gz,327_2,0.020000000000000018,average,fastANI,327
EHA03428_bin.20.fa.gz,327_3,0.020000000000000018,average,fastANI,327
EHA03781_bin.363.fa.gz,327_4,0.020000000000000018,average,fastANI,327
EHA03694_bin.23.fa.gz,328_0,0.020000000000000018,average,fastANI,328
EHA00564_bin.32.fa.gz,329_1,0.020000000000000018,average,fastANI,329
EHA02915_bin.73.fa.gz,329_1,0.020000000000000018,average,fastANI,329
EHA03445_bin.29.fa.gz,329_2,0.020000000000000018,average,fastANI,329
EHA00641_bin.12.fa.gz,330_1,0.020000000000000018,average,fastANI,330
EHA03651_bin.499.fa.gz,330_2,0.020000000000000018,average,fastANI,330
EHA00658_bin.2.fa.gz,331_1,0.020000000000000018,average,fastANI,331
EHA02869_bin.63.fa.gz,331_1,0.020000000000000018,average,fastANI,331
EHA03403_bin.28.fa.gz,331_2,0.020000000000000018,average,fastANI,331
EHA00565_bin.27.fa.gz,331_3,0.020000000000000018,average,fastANI,331
EHA02919_bin.151.fa.gz,331_4,0.020000000000000018,average,fastANI,331
EHA00563_bin.18.fa.gz,332_1,0.020000000000000018,average,fastANI,332
EHA03781_bin.519.fa.gz,332_1,0.020000000000000018,average,fastANI,332
EHA01426_bin.50.fa.gz,332_2,0.020000000000000018,average,fastANI,332
EHA03651_bin.308.fa.gz,332_2,0.020000000000000018,average,fastANI,332
EHA03378_bin.1.fa.gz,332_3,0.020000000000000018,average,fastANI,332
EHA03755_bin.199.fa.gz,332_4,0.020000000000000018,average,fastANI,332
EHA03651_bin.64.fa.gz,333_1,0.020000000000000018,average,fastANI,333
EHA03694_bin.391.fa.gz,333_2,0.020000000000000018,average,fastANI,333
EHA03781_bin.460.fa.gz,333_3,0.020000000000000018,average,fastANI,333
EHA00563_bin.29.fa.gz,334_1,0.020000000000000018,average,fastANI,334
EHA03431_bin.51.fa.gz,334_1,0.020000000000000018,average,fastANI,334
EHA03781_bin.448.fa.gz,335_0,0.020000000000000018,average,fastANI,335
EHA01436_bin.39.fa.gz,336_1,0.020000000000000018,average,fastANI,336
EHA03694_bin.359.fa.gz,336_1,0.020000000000000018,average,fastANI,336
EHA03651_bin.5.fa.gz,336_2,0.020000000000000018,average,fastANI,336
EHA00564_bin.7.fa.gz,336_3,0.020000000000000018,average,fastANI,336
EHA02915_bin.59.fa.gz,336_3,0.020000000000000018,average,fastANI,336
EHA03435_bin.37.fa.gz,336_4,0.020000000000000018,average,fastANI,336
EHA03386_bin.8.fa.gz,337_1,0.020000000000000018,average,fastANI,337
EHA03781_bin.18.fa.gz,337_2,0.020000000000000018,average,fastANI,337
EHA03396_bin.7.fa.gz,338_1,0.020000000000000018,average,fastANI,338
EHA03417_bin.9.fa.gz,338_1,0.020000000000000018,average,fastANI,338
EHA03376_bin.2.fa.gz,338_2,0.020000000000000018,average,fastANI,338
EHA00723_bin.9.fa.gz,339_1,0.020000000000000018,average,fastANI,339
EHA02915_bin.56.fa.gz,339_2,0.020000000000000018,average,fastANI,339
EHA03385_bin.20.fa.gz,339_3,0.020000000000000018,average,fastANI,339
EHA03416_bin.26.fa.gz,339_3,0.020000000000000018,average,fastANI,339
EHA01826_bin.4.fa.gz,339_4,0.020000000000000018,average,fastANI,339
EHA03651_bin.242.fa.gz,339_5,0.020000000000000018,average,fastANI,339
EHA03781_bin.251.fa.gz,340_0,0.020000000000000018,average,fastANI,340
EHA00726_bin.15.fa.gz,341_1,0.020000000000000018,average,fastANI,341
EHA02919_bin.207.fa.gz,341_1,0.020000000000000018,average,fastANI,341
EHA00671_bin.18.fa.gz,341_2,0.020000000000000018,average,fastANI,341
EHA03651_bin.104.fa.gz,341_2,0.020000000000000018,average,fastANI,341
EHA03694_bin.144.fa.gz,341_3,0.020000000000000018,average,fastANI,341
EHA03781_bin.453.fa.gz,342_0,0.020000000000000018,average,fastANI,342
EHA03781_bin.635.fa.gz,343_0,0.020000000000000018,average,fastANI,343
EHA00681_bin.15.fa.gz,344_1,0.020000000000000018,average,fastANI,344
EHA03694_bin.195.fa.gz,344_1,0.020000000000000018,average,fastANI,344
EHA03781_bin.608.fa.gz,344_1,0.020000000000000018,average,fastANI,344
EHA03443_bin.28.fa.gz,345_0,0.020000000000000018,average,fastANI,345
EHA03781_bin.674.fa.gz,346_0,0.020000000000000018,average,fastANI,346
EHA03406_bin.17.fa.gz,347_0,0.020000000000000018,average,fastANI,347
EHA00563_bin.20.fa.gz,348_1,0.020000000000000018,average,fastANI,348
EHA03434_bin.44.fa.gz,348_1,0.020000000000000018,average,fastANI,348
EHA03434_bin.55.fa.gz,349_0,0.020000000000000018,average,fastANI,349
EHA00717_bin.28.fa.gz,350_1,0.020000000000000018,average,fastANI,350
EHA01409_bin.16.fa.gz,350_1,0.020000000000000018,average,fastANI,350
EHA02919_bin.192.fa.gz,350_1,0.020000000000000018,average,fastANI,350
EHA03651_bin.430.fa.gz,350_1,0.020000000000000018,average,fastANI,350
EHA03781_bin.398.fa.gz,351_0,0.020000000000000018,average,fastANI,351
EHA03421_bin.17.fa.gz,352_0,0.020000000000000018,average,fastANI,352
EHA03418_bin.2.fa.gz,353_0,0.020000000000000018,average,fastANI,353
EHA03694_bin.543.fa.gz,354_1,0.020000000000000018,average,fastANI,354
EHA03755_bin.73.fa.gz,354_2,0.020000000000000018,average,fastANI,354
EHA03694_bin.676.fa.gz,355_0,0.020000000000000018,average,fastANI,355
EHA03781_bin.779.fa.gz,356_0,0.020000000000000018,average,fastANI,356
EHA01825_bin.1.fa.gz,357_1,0.020000000000000018,average,fastANI,357
EHA03406_bin.11.fa.gz,357_1,0.020000000000000018,average,fastANI,357
EHA03755_bin.330.fa.gz,357_2,0.020000000000000018,average,fastANI,357
EHA03382_bin.10.fa.gz,357_3,0.020000000000000018,average,fastANI,357
